20230103	15:44:43	POST	undefined	/employees
20230103	15:44:48	POST	undefined	/employees
20230103	15:45:05	DELETE	undefined	/employees
20230103	15:45:15	POST	undefined	/auth
20230103	15:45:23	DELETE	undefined	/employees
20230103	15:45:33	POST	undefined	/auth
20230103	15:45:41	DELETE	undefined	/employees
20230103	16:12:58	POST	undefined	/auth
20230103	16:13:11	DELETE	undefined	/employees
20230103	16:13:16	DELETE	undefined	/employees
20230103	16:13:24	DELETE	undefined	/employees
20230103	16:21:48	POST	undefined	/auth
20230103	16:21:57	DELETE	undefined	/employees
20230103	16:24:14	POST	undefined	/auth
20230103	16:24:25	DELETE	undefined	/employees
20230103	16:55:14	POST	undefined	/auth
20230103	16:55:23	DELETE	undefined	/employees
20230103	16:56:20	POST	undefined	/auth
20230103	16:56:26	DELETE	undefined	/employees
20230103	17:04:10	POST	undefined	/auth
20230103	17:04:20	DELETE	undefined	/employees
20230103	17:05:22	POST	undefined	/auth
20230103	17:05:29	DELETE	undefined	/employees
20230103	17:07:12	POST	undefined	/auth
20230103	17:07:19	DELETE	undefined	/employees
20230103	17:09:17	POST	undefined	/auth
20230103	17:09:24	DELETE	undefined	/employees
20230103	17:10:34	POST	undefined	/auth
20230103	17:10:45	DELETE	undefined	/employees
20230103	17:10:54	POST	undefined	/auth
20230103	17:11:09	DELETE	undefined	/employees
20230104	14:40:37	POST	undefined	/register
20230104	14:40:45	POST	undefined	/register
20230104	14:51:15	POST	undefined	/auth
20230104	14:51:43	DELETE	undefined	/employees
20230104	14:54:21	POST	undefined	/auth
20230104	14:54:39	DELETE	undefined	/employees
20230104	16:28:28	POST	undefined	/register
20230104	16:30:11	POST	undefined	/register
20230104	16:31:43	POST	undefined	/register
20230104	16:31:59	POST	undefined	/register
20230104	16:32:40	POST	undefined	/register
20230104	16:54:42	POST	undefined	/register
20230104	16:54:48	POST	undefined	/register
20230104	16:55:24	POST	undefined	/auth
20230104	16:56:20	GET	undefined	/refresh
20230104	16:57:04	POST	undefined	/auth
20230104	16:57:06	GET	undefined	/refresh
20230104	16:57:43	GET	undefined	/refresh
20230104	16:58:45	POST	undefined	/auth
20230104	16:58:51	GET	undefined	/refresh
20230104	16:59:47	POST	undefined	/auth
20230104	16:59:50	GET	undefined	/refresh
20230104	17:02:54	POST	undefined	/auth
20230104	17:02:59	GET	undefined	/refresh
20230104	17:04:32	POST	undefined	/auth
20230104	17:04:40	GET	undefined	/refresh
20230104	17:05:48	GET	undefined	/logout
20230104	17:25:11	POST	undefined	/auth
20230104	17:26:23	POST	undefined	/auth
20230104	17:27:47	POST	undefined	/auth
20230104	17:28:03	POST	undefined	/employees
20230104	17:28:18	POST	undefined	/employees
20230104	17:28:26	POST	undefined	/auth
20230104	17:28:35	POST	undefined	/employees
20230104	17:29:29	POST	undefined	/auth
20230105	14:35:02	POST	undefined	/auth
20230105	14:35:28	POST	undefined	/employees
20230105	15:24:46	POST	undefined	/employees
20230105	15:24:54	POST	undefined	/auth
20230105	15:25:04	POST	undefined	/employees
20230105	15:25:54	POST	undefined	/employees
20230105	15:26:16	GET	undefined	/employees
20230105	15:26:26	POST	undefined	/employees
20230105	15:26:32	POST	undefined	/auth
20230105	15:26:44	POST	undefined	/employees
20230105	15:26:51	POST	undefined	/employees
20230105	15:26:57	GET	undefined	/employees
20230105	15:27:33	PUT	undefined	/employees
20230105	15:27:50	PUT	undefined	/employees
20230105	15:28:15	DELETE	undefined	/employees
20230105	15:28:20	POST	undefined	/auth
20230105	15:28:30	DELETE	undefined	/employees
20230105	15:28:39	GET	undefined	/employees
20230105	15:28:43	GET	undefined	/employees
20230105	16:16:24	GET	undefined	/users
20230105	16:16:44	POST	undefined	/auth
20230105	16:25:15	POST	undefined	/users
20230105	16:26:08	POST	undefined	/users
20230105	16:26:54	POST	undefined	/users
20230105	16:28:22	POST	undefined	/users
20230105	16:29:00	POST	undefined	/users
20230105	16:30:19	DELETE	undefined	/users
20230105	16:30:46	DELETE	undefined	/users
20230105	16:34:03	POST	undefined	/users
20230105	16:36:44	PUT	undefined	/users
20230105	16:53:39	POST	undefined	/auth
20230105	16:54:51	POST	undefined	/auth
20230105	16:56:52	POST	undefined	/auth
20230105	16:58:00	POST	undefined	/auth
20230105	16:58:05	POST	undefined	/auth
20230105	17:07:00	POST	undefined	/register
20230105	17:07:11	POST	undefined	/register
20230105	17:07:44	POST	undefined	/register
20230105	17:08:10	POST	undefined	/register
20230105	17:08:23	POST	undefined	/register
20230105	17:10:29	POST	undefined	/register
20230105	17:11:32	POST	undefined	/register
20230105	17:12:58	POST	undefined	/register
20230105	17:13:45	POST	undefined	/register
20230106	15:42:26	OPTIONS	http://localhost:3000	/api/v1/login
20230106	15:43:31	OPTIONS	http://localhost:3000	/api/v1/login
20230106	15:43:31	POST	http://localhost:3000	/api/v1/login
20230106	15:44:18	OPTIONS	http://localhost:3000	/api/v1/login
20230106	15:44:18	POST	http://localhost:3000	/api/v1/login
20230106	15:44:46	OPTIONS	http://localhost:3000	/api/v1/login
20230106	15:44:46	POST	http://localhost:3000	/api/v1/login
20230106	15:45:47	OPTIONS	http://localhost:3000	/api/v1/login
20230106	15:45:47	POST	http://localhost:3000	/api/v1/login
20230106	15:48:27	OPTIONS	http://localhost:3000	/api/v1/login
20230106	15:48:27	POST	http://localhost:3000	/api/v1/login
20230106	15:59:08	OPTIONS	http://localhost:3000	/api/v1/login
20230106	15:59:08	POST	http://localhost:3000	/api/v1/login
20230106	16:08:17	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:08:17	POST	http://localhost:3000	/api/v1/login
20230106	16:10:07	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:10:07	POST	http://localhost:3000	/api/v1/login
20230106	16:10:53	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:10:53	POST	http://localhost:3000	/api/v1/login
20230106	16:11:56	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:11:56	POST	http://localhost:3000	/api/v1/login
20230106	16:19:49	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:19:49	POST	http://localhost:3000	/api/v1/login
20230106	16:20:05	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:20:05	POST	http://localhost:3000	/api/v1/login
20230106	16:20:25	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:20:25	POST	http://localhost:3000	/api/v1/login
20230106	16:24:22	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:24:22	POST	http://localhost:3000	/api/v1/login
20230106	16:25:07	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:25:07	POST	http://localhost:3000	/api/v1/login
20230106	16:25:07	GET	http://localhost:3000	/api/v1/users
20230106	16:25:07	GET	http://localhost:3000	/api/v1/users
20230106	16:26:54	GET	http://localhost:3000	/api/v1/users
20230106	16:27:06	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:27:06	POST	http://localhost:3000	/api/v1/login
20230106	16:27:07	GET	http://localhost:3000	/api/v1/users
20230106	16:27:07	GET	http://localhost:3000	/api/v1/users
20230106	16:27:57	GET	undefined	/users
20230106	16:28:06	POST	undefined	/auth
20230106	16:28:22	POST	undefined	/auth
20230106	16:29:00	POST	undefined	/auth
20230106	16:29:13	POST	undefined	/auth
20230106	16:30:30	POST	undefined	/auth
20230106	16:31:00	POST	undefined	/api/v1/login
20230106	16:31:18	GET	undefined	/users
20230106	16:31:31	GET	undefined	/api/v1/users
20230106	16:31:33	GET	undefined	/api/v1/user
20230106	16:31:35	GET	undefined	/api/v1/users
20230106	16:33:43	GET	undefined	/api/v1/users
20230106	16:34:06	GET	undefined	/api/v1/users
20230106	16:34:11	POST	undefined	/api/v1/login
20230106	16:34:20	GET	undefined	/api/v1/users
20230106	16:35:33	GET	undefined	/api/v1/users
20230106	16:42:56	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:42:56	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:42:56	GET	http://localhost:3000	/api/v1/users
20230106	16:42:56	GET	http://localhost:3000	/api/v1/users
20230106	16:43:15	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:43:15	POST	http://localhost:3000	/api/v1/login
20230106	16:43:15	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:43:15	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:43:15	GET	http://localhost:3000	/api/v1/users
20230106	16:43:15	GET	http://localhost:3000	/api/v1/users
20230106	16:44:06	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:44:06	POST	http://localhost:3000	/api/v1/login
20230106	16:44:06	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:44:06	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:44:06	GET	http://localhost:3000	/api/v1/users
20230106	16:44:06	GET	http://localhost:3000	/api/v1/users
20230106	16:46:14	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:46:14	POST	http://localhost:3000	/api/v1/login
20230106	16:46:14	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:46:14	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:46:14	GET	http://localhost:3000	/api/v1/users
20230106	16:46:14	GET	http://localhost:3000	/api/v1/users
20230106	16:46:59	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:46:59	POST	http://localhost:3000	/api/v1/login
20230106	16:46:59	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:46:59	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:46:59	GET	http://localhost:3000	/api/v1/users
20230106	16:46:59	GET	http://localhost:3000	/api/v1/users
20230106	16:47:41	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:47:41	GET	http://localhost:3000	/api/v1/users
20230106	16:47:51	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:47:51	POST	http://localhost:3000	/api/v1/login
20230106	16:47:51	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:47:51	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:47:51	GET	http://localhost:3000	/api/v1/users
20230106	16:47:51	GET	http://localhost:3000	/api/v1/users
20230106	16:50:42	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:50:42	POST	http://localhost:3000	/api/v1/login
20230106	16:50:42	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:50:42	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:50:42	GET	http://localhost:3000	/api/v1/users
20230106	16:50:42	GET	http://localhost:3000	/api/v1/users
20230106	16:51:30	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:51:30	POST	http://localhost:3000	/api/v1/login
20230106	16:51:30	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:51:30	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:51:30	GET	http://localhost:3000	/api/v1/users
20230106	16:51:30	GET	http://localhost:3000	/api/v1/users
20230106	16:52:48	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:52:48	GET	http://localhost:3000	/api/v1/users
20230106	16:53:00	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:53:00	POST	http://localhost:3000	/api/v1/login
20230106	16:53:00	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:53:00	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:53:00	GET	http://localhost:3000	/api/v1/users
20230106	16:53:00	GET	http://localhost:3000	/api/v1/users
20230106	16:54:18	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:54:18	GET	http://localhost:3000	/api/v1/users
20230106	16:54:27	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:54:27	POST	http://localhost:3000	/api/v1/login
20230106	16:54:27	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:54:27	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:54:27	GET	http://localhost:3000	/api/v1/users
20230106	16:54:27	GET	http://localhost:3000	/api/v1/users
20230106	16:56:04	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:56:04	POST	http://localhost:3000	/api/v1/login
20230106	16:56:04	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:56:04	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:56:04	GET	http://localhost:3000	/api/v1/users
20230106	16:56:04	GET	http://localhost:3000	/api/v1/users
20230106	16:56:40	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:56:40	POST	http://localhost:3000	/api/v1/login
20230106	16:56:40	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:56:40	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:56:40	GET	http://localhost:3000	/api/v1/users
20230106	16:56:40	GET	http://localhost:3000	/api/v1/users
20230106	16:57:22	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:57:22	POST	http://localhost:3000	/api/v1/login
20230106	16:57:22	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:57:22	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:57:22	GET	http://localhost:3000	/api/v1/users
20230106	16:57:22	GET	http://localhost:3000	/api/v1/users
20230106	16:57:27	POST	http://localhost:3000	/api/v1/login
20230106	16:57:27	GET	http://localhost:3000	/api/v1/users
20230106	16:57:27	GET	http://localhost:3000	/api/v1/users
20230106	16:57:47	POST	undefined	/api/v1/login
20230106	16:57:56	GET	undefined	/api/v1/users
20230106	16:59:32	OPTIONS	http://localhost:3000	/api/v1/login
20230106	16:59:32	POST	http://localhost:3000	/api/v1/login
20230106	16:59:32	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:59:32	OPTIONS	http://localhost:3000	/api/v1/users
20230106	16:59:32	GET	http://localhost:3000	/api/v1/users
20230106	16:59:32	GET	http://localhost:3000	/api/v1/users
20230106	17:00:28	OPTIONS	http://localhost:3000	/api/v1/login
20230106	17:00:28	POST	http://localhost:3000	/api/v1/login
20230106	17:00:28	OPTIONS	http://localhost:3000	/api/v1/users
20230106	17:00:28	OPTIONS	http://localhost:3000	/api/v1/users
20230106	17:00:28	GET	http://localhost:3000	/api/v1/users
20230106	17:00:28	GET	http://localhost:3000	/api/v1/users
20230106	17:05:56	OPTIONS	http://localhost:3000	/api/v1/login
20230106	17:05:56	POST	http://localhost:3000	/api/v1/login
20230106	17:06:54	OPTIONS	http://localhost:3000	/api/v1/login
20230106	17:06:54	POST	http://localhost:3000	/api/v1/login
20230106	17:06:54	OPTIONS	http://localhost:3000	/api/v1/users
20230106	17:06:54	OPTIONS	http://localhost:3000	/api/v1/users
20230106	17:06:54	GET	http://localhost:3000	/api/v1/users
20230106	17:06:54	GET	http://localhost:3000	/api/v1/users
20230106	17:07:59	POST	undefined	/api/v1/login
20230106	17:08:09	GET	undefined	/api/v1/users
20230106	17:09:57	POST	undefined	/api/v1/login
20230106	17:10:06	GET	undefined	/api/v1/users
20230106	17:13:35	OPTIONS	http://localhost:3000	/api/v1/login
20230106	17:13:35	POST	http://localhost:3000	/api/v1/login
20230106	17:13:35	OPTIONS	http://localhost:3000	/api/v1/users
20230106	17:13:35	OPTIONS	http://localhost:3000	/api/v1/users
20230106	17:13:35	GET	http://localhost:3000	/api/v1/users
20230106	17:13:35	GET	http://localhost:3000	/api/v1/users
20230106	17:13:41	OPTIONS	http://localhost:3000	/api/v1/login
20230106	17:13:41	POST	http://localhost:3000	/api/v1/login
20230106	17:13:41	OPTIONS	http://localhost:3000	/api/v1/users
20230106	17:13:41	OPTIONS	http://localhost:3000	/api/v1/users
20230106	17:13:41	GET	http://localhost:3000	/api/v1/users
20230106	17:13:41	GET	http://localhost:3000	/api/v1/users
20230107	13:48:49	POST	undefined	/api/v1/login
20230107	13:49:01	POST	undefined	/api/v1/login
20230107	13:49:33	POST	undefined	/api/v1/login
20230107	13:55:45	POST	undefined	/api/v1/login
20230107	13:56:33	POST	undefined	/api/v1/login
20230107	13:57:00	POST	undefined	/api/v1/login
20230107	13:57:18	POST	undefined	/api/v1/login
20230107	13:59:43	POST	undefined	/api/v1/login
20230107	14:00:34	POST	undefined	/api/v1/login
20230107	14:03:08	POST	undefined	/api/v1/login
20230107	14:05:51	POST	undefined	/api/v1/login
20230107	14:10:06	POST	undefined	/api/v1/login
20230107	14:13:10	POST	undefined	/api/v1/login
20230107	14:13:47	POST	undefined	/api/v1/login
20230107	14:13:48	POST	undefined	/api/v1/login
20230107	14:14:07	OPTIONS	http://localhost:3000	/api/v1/login
20230107	14:14:07	POST	http://localhost:3000	/api/v1/login
20230107	14:14:07	OPTIONS	http://localhost:3000	/api/v1/users
20230107	14:14:07	OPTIONS	http://localhost:3000	/api/v1/users
20230107	14:14:07	GET	http://localhost:3000	/api/v1/users
20230107	14:14:07	GET	http://localhost:3000	/api/v1/users
20230107	14:14:34	POST	undefined	/api/v1/login
20230107	14:14:34	POST	undefined	/api/v1/login
20230107	14:14:57	POST	undefined	/api/v1/login
20230107	14:14:57	POST	undefined	/api/v1/users
20230107	14:15:14	POST	undefined	/api/v1/login
20230107	14:15:14	POST	undefined	/api/v1/users
20230107	14:15:26	POST	undefined	/api/v1/login
20230107	14:15:39	POST	undefined	/api/v1/login
20230107	14:15:39	POST	undefined	/api/v1/users
20230107	14:17:15	POST	undefined	/api/v1/login
20230107	14:17:15	POST	undefined	/api/v1/users
20230107	14:18:37	POST	undefined	/api/v1/login
20230107	14:18:37	POST	undefined	/api/v1/users
20230107	14:21:15	POST	undefined	/api/v1/login
20230107	14:21:31	POST	undefined	/api/v1/login
20230107	14:21:31	POST	undefined	/api/v1/register
20230107	14:24:15	POST	undefined	/api/v1/login
20230107	14:24:15	POST	undefined	/api/v1/register
20230107	14:24:15	POST	undefined	/api/v1/register
20230107	14:24:15	POST	undefined	/api/v1/register
20230107	14:24:15	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:16	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:17	POST	undefined	/api/v1/register
20230107	14:24:32	OPTIONS	http://localhost:3000	/api/v1/login
20230107	14:24:32	POST	http://localhost:3000	/api/v1/login
20230107	14:24:32	OPTIONS	http://localhost:3000	/api/v1/users
20230107	14:24:32	OPTIONS	http://localhost:3000	/api/v1/users
20230107	14:24:32	GET	http://localhost:3000	/api/v1/users
20230107	14:24:32	GET	http://localhost:3000	/api/v1/users
20230109	16:08:12	OPTIONS	http://localhost:3000	/api/v1/login
20230109	16:08:12	POST	http://localhost:3000	/api/v1/login
20230109	16:08:12	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:08:12	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:08:12	GET	http://localhost:3000	/api/v1/users
20230109	16:08:12	GET	http://localhost:3000	/api/v1/users
20230109	16:10:33	OPTIONS	http://localhost:3000	/api/v1/login
20230109	16:10:33	POST	http://localhost:3000	/api/v1/login
20230109	16:10:41	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:10:41	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:10:41	GET	http://localhost:3000	/api/v1/users
20230109	16:10:41	GET	http://localhost:3000	/api/v1/users
20230109	16:13:08	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:13:08	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:13:08	GET	http://localhost:3000	/api/v1/users
20230109	16:13:08	GET	http://localhost:3000	/api/v1/users
20230109	16:17:21	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:17:21	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:17:21	GET	http://localhost:3000	/api/v1/users
20230109	16:17:21	GET	http://localhost:3000	/api/v1/users
20230109	16:18:27	OPTIONS	http://localhost:3000	/api/v1/login
20230109	16:18:27	POST	http://localhost:3000	/api/v1/login
20230109	16:18:27	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:18:27	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:18:27	GET	http://localhost:3000	/api/v1/users
20230109	16:18:27	GET	http://localhost:3000	/api/v1/users
20230109	16:29:46	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:29:46	GET	http://localhost:3000	/api/v1/users
20230109	16:29:54	OPTIONS	http://localhost:3000	/api/v1/login
20230109	16:29:54	POST	http://localhost:3000	/api/v1/login
20230109	16:29:54	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:29:54	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:29:54	GET	http://localhost:3000	/api/v1/users
20230109	16:29:54	GET	http://localhost:3000	/api/v1/users
20230109	16:41:13	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:41:13	GET	http://localhost:3000	/api/v1/users
20230109	16:41:20	OPTIONS	http://localhost:3000	/api/v1/login
20230109	16:41:20	POST	http://localhost:3000	/api/v1/login
20230109	16:41:20	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:41:20	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:41:20	GET	http://localhost:3000	/api/v1/users
20230109	16:41:20	GET	http://localhost:3000	/api/v1/users
20230109	16:42:14	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:42:14	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:42:14	GET	http://localhost:3000	/api/v1/users
20230109	16:42:14	GET	http://localhost:3000	/api/v1/users
20230109	16:45:44	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:45:44	GET	http://localhost:3000	/api/v1/users
20230109	16:45:50	OPTIONS	http://localhost:3000	/api/v1/login
20230109	16:45:50	POST	http://localhost:3000	/api/v1/login
20230109	16:45:50	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:45:50	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:45:50	GET	http://localhost:3000	/api/v1/users
20230109	16:45:50	GET	http://localhost:3000	/api/v1/users
20230109	16:46:21	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:46:21	GET	http://localhost:3000	/api/v1/users
20230109	16:46:26	OPTIONS	http://localhost:3000	/api/v1/login
20230109	16:46:26	POST	http://localhost:3000	/api/v1/login
20230109	16:46:26	GET	http://localhost:3000	/api/v1/users
20230109	16:46:26	GET	http://localhost:3000	/api/v1/users
20230109	16:47:09	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:47:09	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:47:09	GET	http://localhost:3000	/api/v1/users
20230109	16:47:09	GET	http://localhost:3000	/api/v1/users
20230109	16:53:24	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:53:24	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:53:24	GET	http://localhost:3000	/api/v1/users
20230109	16:53:24	GET	http://localhost:3000	/api/v1/users
20230109	16:53:46	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:53:46	GET	http://localhost:3000	/api/v1/users
20230109	16:53:50	OPTIONS	http://localhost:3000	/api/v1/login
20230109	16:53:50	POST	http://localhost:3000	/api/v1/login
20230109	16:53:50	GET	http://localhost:3000	/api/v1/users
20230109	16:53:50	GET	http://localhost:3000	/api/v1/users
20230109	16:54:02	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:54:02	OPTIONS	http://localhost:3000	/api/v1/users
20230109	16:54:02	GET	http://localhost:3000	/api/v1/users
20230109	16:54:02	GET	http://localhost:3000	/api/v1/users
20230109	16:58:24	OPTIONS	http://localhost:3000	/api/v1/users
